edge_id,relationship,source_prerequisite_id,source_lesson_node_id,source_lesson_id,source_lesson_title,source_module,source_assignment_date,source_path,prerequisite_text,target_lesson_node_id,target_lesson_id,target_lesson_title,target_module,target_assignment_date,target_path,temporal_relation,is_primary_match,confidence,match_basis,evidence,candidate_rank,candidate_score,propagated_from_exact_text,review_status,cycle_flag,cycle_component_id,cycle_member_count
P212-E0366,REQUIRES,P212-0789,212-M5-042,212-M5-042,Matching Fundamental Frequencies of Open and Closed Tubes,M5,2026-07-31,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-2.md,"Use $v=f\lambda$ to relate wave speed, frequency, and wavelength.",212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It directly applies the same wave-speed relation used to connect tube frequency and wavelength.,1,0.4553,false,semantically-reviewed,false,,
P212-E0367,REQUIRES,P212-0791,212-M5-043,212-M5-043,Finding Frequency from Adjacent Antinode Spacing,M5,2026-07-31,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-3.md,Recognize wavelength $\lambda$ as the distance between repeating points on a wave.,212-M5-021,212-M5-021,Time for a Traveling Wave to Move One Wavelength,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,earlier,true,High,concept_equivalent,It explicitly equates one wavelength of pattern travel with one complete cycle and one period.,1,0.3232,false,semantically-reviewed,false,,
P212-E0368,REQUIRES,P212-0792,212-M5-043,212-M5-043,Finding Frequency from Adjacent Antinode Spacing,M5,2026-07-31,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-3.md,Use the wave-speed relation $v=f\lambda$ and solve it as $f=v/\lambda$.,212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It starts from v=f lambda and solves for frequency at fixed wave speed.,2,0.4198,false,semantically-reviewed,false,,
P212-E0369,REQUIRES,P212-0797,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,"Apply Newton's second law, $F=ma$.",212-M1-055,212-M1-055,Finding Radial Acceleration From Inward Forces,M1,2026-07-02,/Users/jake/Developer/study/vault/212/M1/2026-07-02-M1-5/Lessons/Problem-3.md,earlier,true,High,worked_move_equivalent,It explicitly writes Newton's second law as a force sum equal to mass times acceleration and solves for acceleration.,5,0.1265,false,semantically-reviewed,false,,
P212-E0370,REQUIRES,P212-0798,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Recognize the SHM relation $a=-\omega^2x$.,212-M4-020,212-M4-020,Ranking Acceleration Magnitudes from an SHM Position Graph,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-5.md,earlier,true,High,concept_equivalent,It states a=-omega^2 x and repeatedly applies it to SHM acceleration direction and magnitude.,7,0.2364,false,semantically-reviewed,false,,
P212-E0371,REQUIRES,P212-0799,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Use $f=\omega/(2\pi)$.,212-M4-008,212-M4-008,Finding Instantaneous SHM Velocity From Cycle Data,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,earlier,true,Medium,concept_equivalent,It explicitly teaches the equivalent relation omega=2pi f and practices converting between cycle and angular frequency.,7,0.3101,false,semantically-reviewed,false,,
P212-E0372,REQUIRES,P212-0801,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Compare quantities using a ratio.,212-M5-002,212-M5-002,Compare Frequencies on Identical Springs,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,earlier,true,High,worked_move_equivalent,It forms a frequency ratio to compare two oscillators and quantify the change.,5,0.3106,false,semantically-reviewed,false,,
P212-E0373,REQUIRES,P212-0802,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Simplify square roots.,212-M3-012,212-M3-012,Balancing Opposing Inverse-Square Forces,M3,2026-07-17,/Users/jake/Developer/study/vault/212/M3/2026-07-17-HW-5/Lessons/Problem-2.md,earlier,true,High,worked_move_equivalent,"It takes positive square roots, simplifies radicals, and rationalizes a radical denominator.",1,0.4272,false,semantically-reviewed,false,,
P212-E0374,REQUIRES,P212-0804,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Compare quantities using a ratio.,212-M5-002,212-M5-002,Compare Frequencies on Identical Springs,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,earlier,true,High,worked_move_equivalent,It directly compares oscillator frequencies by constructing and simplifying their ratio.,5,0.3106,false,semantically-reviewed,false,,
P212-E0375,REQUIRES,P212-0805,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Simplify square roots such as $\sqrt{1/4}=1/2$.,212-M3-012,212-M3-012,Balancing Opposing Inverse-Square Forces,M3,2026-07-17,/Users/jake/Developer/study/vault/212/M3/2026-07-17-HW-5/Lessons/Problem-2.md,earlier,true,High,worked_move_equivalent,It simplifies square roots and uses the positive root when the represented quantity is nonnegative.,1,0.3458,false,semantically-reviewed,false,,
P212-E0376,REQUIRES,P212-0806,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,"Apply Newton's second law, $F=ma$.",212-M1-055,212-M1-055,Finding Radial Acceleration From Inward Forces,M1,2026-07-02,/Users/jake/Developer/study/vault/212/M1/2026-07-02-M1-5/Lessons/Problem-3.md,earlier,true,High,worked_move_equivalent,It explicitly applies the component form of Newton's second law and isolates acceleration.,5,0.1265,false,semantically-reviewed,false,,
P212-E0377,REQUIRES,P212-0807,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Recognize the SHM relation $a=-\omega^2x$.,212-M4-020,212-M4-020,Ranking Acceleration Magnitudes from an SHM Position Graph,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-5.md,earlier,true,High,concept_equivalent,It directly teaches and practices the SHM acceleration relation a=-omega^2 x.,7,0.2364,false,semantically-reviewed,false,,
P212-E0378,REQUIRES,P212-0808,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Use $f=\omega/(2\pi)$.,212-M4-008,212-M4-008,Finding Instantaneous SHM Velocity From Cycle Data,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,earlier,true,Medium,concept_equivalent,It teaches omega=2pi f and practices the same conversion between angular and ordinary frequency.,7,0.3101,false,semantically-reviewed,false,,
P212-E0379,REQUIRES,P212-0810,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Compare quantities using a ratio.,212-M5-002,212-M5-002,Compare Frequencies on Identical Springs,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,earlier,true,High,worked_move_equivalent,It uses a ratio to compare frequencies while cancelling shared oscillator parameters.,5,0.3106,false,semantically-reviewed,false,,
P212-E0380,REQUIRES,P212-0811,212-M5-045,212-M5-045,Deciding What Changes a Pendulum's Frequency — Version 1: Derivation First,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,Simplify square roots.,212-M3-012,212-M3-012,Balancing Opposing Inverse-Square Forces,M3,2026-07-17,/Users/jake/Developer/study/vault/212/M3/2026-07-17-HW-5/Lessons/Problem-2.md,earlier,true,High,worked_move_equivalent,It explicitly simplifies radicals after taking a square root and checks the resulting value.,1,0.4272,false,semantically-reviewed,false,,
P212-E0381,REQUIRES,P212-0812,212-M5-046,212-M5-046,Convert an Intensity Ratio into a Decibel Change,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-2.md,Distinguish wave intensity $I$ from intensity level $\beta$ in decibels.,212-M5-027,212-M5-027,Combining Equal Independent Sound Sources in Decibels,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-4.md,earlier,true,High,concept_equivalent,It distinguishes physical sound intensity from logarithmic intensity level before combining sources in decibels.,1,0.4665,false,semantically-reviewed,true,CYCLE-015,2
P212-E0382,REQUIRES,P212-0816,212-M5-047,212-M5-047,Classifying Two-Source Interference from Path and Starting Phase,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-3.md,Interpret one wavelength as one complete cycle.,212-M5-021,212-M5-021,Time for a Traveling Wave to Move One Wavelength,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,earlier,true,High,concept_equivalent,It directly states that traveling one wavelength advances the wave pattern by one complete cycle.,2,0.2598,false,semantically-reviewed,false,,
P212-E0383,REQUIRES,P212-0817,212-M5-047,212-M5-047,Classifying Two-Source Interference from Path and Starting Phase,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-3.md,Recognize that one complete cycle is a phase change of $2\pi$.,212-M5-039,212-M5-039,Combining Path and Starting Phase Differences,M5,2026-07-30,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-4.md,earlier,true,High,concept_equivalent,It converts whole-cycle path changes into phase changes in integer multiples of 2pi.,1,0.3258,false,semantically-reviewed,false,,
P212-E0384,REQUIRES,P212-0818,212-M5-048,212-M5-048,Deriving Wave Speed on a Load-Bearing Wire,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-4.md,Identify weight and tension forces.,PATH:M3/2026-07-20-Q-2/Lessons/Problem-1.md,,Ranking Forces in a Massive-Pulley Atwood Machine,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-1.md,earlier,true,High,concept_equivalent,It identifies the separate weight and tension forces acting on each mass in a pulley system.,1,0.3906,false,semantically-reviewed,false,,
P212-E0385,REQUIRES,P212-0820,212-M5-048,212-M5-048,Deriving Wave Speed on a Load-Bearing Wire,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-4.md,Use $\tau=rF\sin\phi$ and place the center of mass of a uniform shelf at $L/2$.,212-M2-013,212-M2-013,Finding Torque from a Force at an Angle,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-3.md,earlier,true,High,compound_split,It explicitly teaches and practices the torque magnitude tau=rF sin(phi) for an angled force.,3,0.1904,false,semantically-reviewed,false,,
P212-E0386,REQUIRES,P212-0820,212-M5-048,212-M5-048,Deriving Wave Speed on a Load-Bearing Wire,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-4.md,Use $\tau=rF\sin\phi$ and place the center of mass of a uniform shelf at $L/2$.,212-M4-013,212-M4-013,Finding the Period of a Uniform Rod About an Offset Pivot,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/Problem-4.md,earlier,false,High,compound_split,It explicitly locates a uniform rod's center of mass at L/2 from an end and practices using that location.,8,0.1682,false,semantically-reviewed,false,,
P212-E0387,REQUIRES,P212-0824,212-M5-049,212-M5-049,Extreme Doppler Frequencies from a Rotating Source,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-5.md,Convert revolutions per minute to revolutions per second.,212-M1-043,212-M1-043,Converting Revolutions per Minute to Radians per Second,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It converts revolutions per minute by dividing the time unit by sixty before completing the angular conversion.,1,0.6674,false,semantically-reviewed,false,,
P212-E0388,REQUIRES,P212-0831,212-M5-050,212-M5-050,Deciding Whether an SHM Oscillator Is Speeding Up or Slowing Down,M5,2026-08-03,/Users/jake/Developer/study/vault/212/M5/2026-08-03-Q-3/Lessons/shm-speeding-up-or-slowing-down.md,Distinguish displacement $x$ from velocity $v$.,212-M5-001,212-M5-001,Reading Particle Motion From a Displacement-Time Graph,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,earlier,true,High,concept_equivalent,It explicitly distinguishes graph height as displacement from graph slope as signed velocity.,1,0.3953,false,semantically-reviewed,false,,
P212-E0389,REQUIRES,P212-0834,212-M5-051,212-M5-051,Scaling Wave Power and Intensity with Frequency and Amplitude,M5,2026-08-03,/Users/jake/Developer/study/vault/212/M5/2026-08-03-Q-3/Lessons/wave-power-intensity-scaling.md,Square a ratio and take a positive square root.,212-M3-012,212-M3-012,Balancing Opposing Inverse-Square Forces,M3,2026-07-17,/Users/jake/Developer/study/vault/212/M3/2026-07-17-HW-5/Lessons/Problem-2.md,earlier,true,High,worked_move_equivalent,"It squares a force-ratio equation, takes the physically positive square root, and simplifies the resulting ratio.",1,0.3891,false,semantically-reviewed,false,,
P212-E0390,REQUIRES,P212-0835,212-M5-051,212-M5-051,Scaling Wave Power and Intensity with Frequency and Amplitude,M5,2026-08-03,/Users/jake/Developer/study/vault/212/M5/2026-08-03-Q-3/Lessons/wave-power-intensity-scaling.md,Recognize frequency $f$ and wave amplitude $A$.,212-M5-002,212-M5-002,Compare Frequencies on Identical Springs,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,earlier,true,High,concept_equivalent,It explicitly distinguishes wave or oscillation amplitude A from frequency f and treats their effects separately.,2,0.3857,false,semantically-reviewed,false,,
P212-E0391,REQUIRES,P212-0836,PATH:M6/2026-08-05-M6-1/Lessons/Problem-1.md,,Screen Distance and Double-Slit Fringe Spacing,M6,2026-08-05,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-1.md,"Identify $\lambda$ as wavelength, $d$ as slit separation, and $L$ as the slit-to-screen distance.",PATH:M6/2026-08-05-M6-1/Lessons/Problem-2.md,,How Screen Distance Changes Double-Slit Fringe Spacing,M6,2026-08-05,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-2.md,same-date,true,High,concept_equivalent,"It explicitly defines lambda as wavelength, d as slit separation, and L as screen distance in the double-slit setup.",2,0.4184,false,semantically-reviewed,true,CYCLE-016,2
P212-E0392,REQUIRES,P212-0838,PATH:M6/2026-08-05-M6-1/Lessons/Problem-1.md,,Screen Distance and Double-Slit Fringe Spacing,M6,2026-08-05,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-1.md,Compare two values by forming a ratio.,212-M5-025,212-M5-025,Sound Intensity at a New Distance,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-2.md,earlier,true,Medium,worked_move_equivalent,It forms a ratio of two values to compare sound intensities while cancelling their common source factors.,1,0.3631,false,semantically-reviewed,false,,
P212-E0393,REQUIRES,P212-0840,PATH:M6/2026-08-05-M6-1/Lessons/Problem-2.md,,How Screen Distance Changes Double-Slit Fringe Spacing,M6,2026-08-05,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-2.md,"Identify the wavelength $\lambda$, slit separation $d$, and slit-to-screen distance $L$ in a double-slit setup.",PATH:M6/2026-08-05-M6-1/Lessons/Problem-1.md,,Screen Distance and Double-Slit Fringe Spacing,M6,2026-08-05,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,"It identifies lambda, slit separation d, and screen distance L before using the fringe-spacing relation.",1,0.4633,false,semantically-reviewed,true,CYCLE-016,2
P212-E0394,REQUIRES,P212-0841,PATH:M6/2026-08-05-M6-1/Lessons/Problem-3.md,,Reading Path Difference from a Double-Slit Pattern,M6,2026-08-05,/Users/jake/Developer/study/vault/212/M6/2026-08-05-M6-1/Lessons/Problem-3.md,Interpret $\lambda$ as one wavelength.,212-M5-013,212-M5-013,Counting Wavelengths Inside a Material,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,earlier,true,High,concept_equivalent,It treats lambda as the length of one wavelength and divides a material length by it to count cycles.,1,0.4063,false,semantically-reviewed,false,,
