corpus_row_id,module,assignment_folder,assignment_date,assignment_code,assignment_type,lesson_file,lesson_kind,problem_number,lesson_title,lesson_id,topic_code,prerequisite_section_index,prerequisite_section_count_in_file,prerequisite_ordinal,source_line,source_relative_path,source_path,prerequisite_text,normalized_text,primary_type,secondary_types,math_subtypes,physics_topics,mastery_action,depth_level,depth_label,atomicity,has_condition_or_convention,condition_or_convention_tags,suggested_remediation,contains_math_notation,explicit_prerequisite_link,linked_target,normalized_course_frequency,duplicate_within_lesson,classification_confidence,review_flag,classification_method,classification_notes
P212-0704,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-6.md,Problem lesson,6,Counting Wavelengths Inside a Material,212-M5-013,MTH212.M5.13,1,1,3,22,M5/2026-07-27-M5-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,Interpret a ratio of two lengths as a dimensionless count.,interpret a ratio of two lengths as a dimensionless count,Semantic and physical interpretation,Mathematical technique,Ratios and proportional reasoning,,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0705,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-6.md,Problem lesson,6,Counting Wavelengths Inside a Material,212-M5-013,MTH212.M5.13,1,1,4,23,M5/2026-07-27-M5-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,Round a result to the significant figures supported by the givens.,round a result to the significant figures supported by the givens,Measurement and computation,,,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0706,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-1.md,Problem lesson,1,Changing Frequency on the Same Taut String,212-M5-014,MTH212.M5.14,1,1,1,19,M5/2026-07-28-HW-7/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,Interpret frequency as cycles per second and wavelength as the length of one cycle.,interpret frequency as cycles per second and wavelength as the length of one cycle,Semantic and physical interpretation,"Physics concept, law, or relation",,Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0707,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-1.md,Problem lesson,1,Changing Frequency on the Same Taut String,212-M5-014,MTH212.M5.14,1,1,2,20,M5/2026-07-28-HW-7/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,Rearrange a multiplication equation and work with simple ratios.,rearrange a multiplication equation and work with simple ratios,Mathematical technique,"Physics concept, law, or relation",Algebra and formula manipulation,Energy and momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0708,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-2.md,Problem lesson,2,Wave Speed on a String Supporting a Hanging Mass,212-M5-015,MTH212.M5.15,1,1,1,19,M5/2026-07-28-HW-7/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-2.md,Recognize the weight of a mass $M$ as $Mg$.,recognize the weight of a mass m as mg,"Physics concept, law, or relation",,,Forces and Newtonian dynamics,Recognize,D1,Retrieval cue,Atomic,false,,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0709,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-2.md,Problem lesson,2,Wave Speed on a String Supporting a Hanging Mass,212-M5-015,MTH212.M5.15,1,1,2,20,M5/2026-07-28-HW-7/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-2.md,Interpret linear mass density as mass per unit length.,interpret linear mass density as mass per unit length,Semantic and physical interpretation,"Measurement and computation | Physics concept, law, or relation",,Center of mass and density,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,2,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0710,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-2.md,Problem lesson,2,Wave Speed on a String Supporting a Hanging Mass,212-M5-015,MTH212.M5.15,1,1,3,21,M5/2026-07-28-HW-7/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-2.md,Simplify a fraction whose denominator is itself a fraction.,simplify a fraction whose denominator is itself a fraction,Mathematical technique,,Numeracy and arithmetic | Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0711,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-3.md,Problem lesson,3,Counting Wavelengths in a Refractive Medium,212-M5-016,MTH212.M5.16,1,1,1,19,M5/2026-07-28-HW-7/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,Use the wave relation $v=f\lambda$.,use the wave relation v=f\lambda,"Physics concept, law, or relation",,,Waves and sound,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,3,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0712,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-3.md,Problem lesson,3,Counting Wavelengths in a Refractive Medium,212-M5-016,MTH212.M5.16,1,1,2,20,M5/2026-07-28-HW-7/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,Use the refractive-index relation $n=c/v$.,use the refractive-index relation n=c/v,Semantic and physical interpretation,,,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0713,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-3.md,Problem lesson,3,Counting Wavelengths in a Refractive Medium,212-M5-016,MTH212.M5.16,1,1,3,21,M5/2026-07-28-HW-7/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,Factor a common symbolic multiplier from a difference.,factor a common symbolic multiplier from a difference,Mathematical technique,,Algebra and formula manipulation,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0714,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-4.md,Problem lesson,4,Doppler Shift from a Moving Sound Source,212-M5-017,MTH212.M5.17,1,1,1,20,M5/2026-07-28-HW-7/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,Use the wave relation $c=f\lambda$ for sound traveling at speed $c$.,use the wave relation c=f\lambda for sound traveling at speed c,"Physics concept, law, or relation",,,Kinematics | Waves and sound,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0715,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-4.md,Problem lesson,4,Doppler Shift from a Moving Sound Source,212-M5-017,MTH212.M5.17,1,1,2,21,M5/2026-07-28-HW-7/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,Interpret frequency as the number of wave crests arriving per unit time.,interpret frequency as the number of wave crests arriving per unit time,Semantic and physical interpretation,"Measurement and computation | Physics concept, law, or relation",,Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0716,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-4.md,Problem lesson,4,Doppler Shift from a Moving Sound Source,212-M5-017,MTH212.M5.17,1,1,3,22,M5/2026-07-28-HW-7/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,Recognize that “toward” decreases a distance while “away” increases it.,recognize that “toward” decreases a distance while “away” increases it,Semantic and physical interpretation,,,,Recognize,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0717,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-5.md,Problem lesson,5,Hearing an Echo as a Moving Observer,212-M5-018,MTH212.M5.18,1,1,1,19,M5/2026-07-28-HW-7/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-5.md,Distinguish a wave's source from the observer who receives it.,distinguish a wave's source from the observer who receives it,Semantic and physical interpretation,"Physics concept, law, or relation",,Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0718,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-5.md,Problem lesson,5,Hearing an Echo as a Moving Observer,212-M5-018,MTH212.M5.18,1,1,2,20,M5/2026-07-28-HW-7/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-5.md,Interpret frequency as the number of wave crests received per second.,interpret frequency as the number of wave crests received per second,Semantic and physical interpretation,"Physics concept, law, or relation",,Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0719,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-5.md,Problem lesson,5,Hearing an Echo as a Moving Observer,212-M5-018,MTH212.M5.18,1,1,3,21,M5/2026-07-28-HW-7/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-5.md,Compare a positive factor with $1$.,compare a positive factor with 1,Mathematical technique,,Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0720,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-6.md,Problem lesson,6,Comparing Sound Levels for Spherical and Tube Spreading,212-M5-019,MTH212.M5.19,1,1,1,19,M5/2026-07-28-HW-7/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-6.md,Use intensity as power per area: $I=P/A$.,use intensity as power per area: i=p/a,"Physics concept, law, or relation",Mathematical technique,Geometry and trigonometry,Waves and sound,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0721,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-6.md,Problem lesson,6,Comparing Sound Levels for Spherical and Tube Spreading,212-M5-019,MTH212.M5.19,1,1,2,20,M5/2026-07-28-HW-7/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-6.md,Recall the areas $4\pi d^2$ for a sphere of radius $d$ and $\pi r^2$ for a circle of radius $r$.,recall the areas 4\pi d^2 for a sphere of radius d and \pi r^2 for a circle of radius r,Mathematical technique,,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0722,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-6.md,Problem lesson,6,Comparing Sound Levels for Spherical and Tube Spreading,212-M5-019,MTH212.M5.19,1,1,3,21,M5/2026-07-28-HW-7/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-6.md,Use $\beta=(10\ \mathrm{dB})\log_{10}(I/I_0)$ and the power rule $\log_{10}(x^a)=a\log_{10}x$.,use \beta=(10\ db)\log10(i/i0) and the power rule \log10(x^a)=a\log10x,Mathematical technique,,Calculus,,Execute,D3,Short focused lesson,Compound,false,,Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,Potentially compound prerequisite; consider splitting
P212-0723,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-7.md,Problem lesson,7,Reading a Wave's Direction from Its Phase,212-M5-020,MTH212.M5.20,1,1,1,19,M5/2026-07-28-HW-7/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-7.md,Solve a linear equation for $x$.,solve a linear equation for x,Mathematical technique,,Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0724,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-7.md,Problem lesson,7,Reading a Wave's Direction from Its Phase,212-M5-020,MTH212.M5.20,1,1,2,20,M5/2026-07-28-HW-7/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-7.md,Interpret positive motion as travel toward increasing $x$ and negative motion as travel toward decreasing $x$.,interpret positive motion as travel toward increasing x and negative motion as travel toward decreasing x,Semantic and physical interpretation,"Physics concept, law, or relation",,Kinematics,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0725,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-8.md,Problem lesson,8,Time for a Traveling Wave to Move One Wavelength,212-M5-021,MTH212.M5.21,1,1,1,20,M5/2026-07-28-HW-7/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,Recognize coefficients in an expression of the form $A\sin(kx-\omega t+\phi)$.,recognize coefficients in an expression of the form a\sin(kx-\omega t+\phi),"Physics concept, law, or relation",Mathematical technique,Algebra and formula manipulation | Geometry and trigonometry,Circular and rotational motion,Recognize,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0726,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-8.md,Problem lesson,8,Time for a Traveling Wave to Move One Wavelength,212-M5-021,MTH212.M5.21,1,1,2,21,M5/2026-07-28-HW-7/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,Know that sine and cosine complete one cycle after a phase change of $2\pi$ radians.,know that sine and cosine complete one cycle after a phase change of 2\pi radians,Mathematical technique,Model condition or reference choice,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,true,Angle-unit or calculator-mode convention,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0727,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-8.md,Problem lesson,8,Time for a Traveling Wave to Move One Wavelength,212-M5-021,MTH212.M5.21,1,1,3,22,M5/2026-07-28-HW-7/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,Simplify a quotient while keeping track of units.,simplify a quotient while keeping track of units,Mathematical technique,Measurement and computation,Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0728,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-9.md,Problem lesson,9,Finding the Maximum Speed of a String Element,212-M5-022,MTH212.M5.22,1,1,1,19,M5/2026-07-28-HW-7/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-9.md,Differentiate sine and cosine with the chain rule.,differentiate sine and cosine with the chain rule,Mathematical technique,,Geometry and trigonometry | Calculus,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0729,M5,2026-07-28-HW-7,2026-07-28,HW-7,Homework,Problem-9.md,Problem lesson,9,Finding the Maximum Speed of a String Element,212-M5-022,MTH212.M5.22,1,1,2,20,M5/2026-07-28-HW-7/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-9.md,Use the bounds $|\sin \theta|\leq 1$ and $|\cos \theta|\leq 1$.,use the bounds |\sin \theta|\leq 1 and |\cos \theta|\leq 1,Mathematical technique,,Geometry and trigonometry,,Execute,D2,Paragraph or micro-example,Compound,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,Potentially compound prerequisite; consider splitting
